feature_1,feature2,class
1.4886546242499374,21.866007324355216,A
-7.294035771857061,24.50250173605026,A
2.919321226284552,22.006453696486652,A
-13.763163674250343,30.102948898732432,A
-12.00867541791824,45.16532831574368,A
0.5245493268416475,28.09223961009871,A
-9.954400641730116,28.89530717182394,A
-5.75928366505923,37.690156539018034,A
0.6802162969040442,34.11843742291115,A
-2.930951539639331,45.13473121081828,A
-13.703732894495255,21.52523129832409,A
1.2298014912430073,43.4688430211994,A
-2.601756355253637,27.530092425012448,A
-28.01188236025069,47.06754705585314,A
-8.429201842566137,42.53677003704293,A
-13.17392701687622,22.290267979211844,A
-8.510526528115403,37.95468489630727,A
0.5233808285397252,26.159846464817747,A
-28.149084761961024,52.16987862251828,A
-22.213458641518375,45.63838583645788,A
-10.72204703914323,19.258657038899283,A
-16.58084193306754,17.82164115290982,A
-18.186606185479235,33.677954612191435,A
-43.528342376122815,26.775680149437285,A
-11.216883570735407,36.051052257041825,A
-13.688889668655845,30.575753730352268,A
-20.178146039720637,37.52424627820966,A
-16.91991976640485,19.217504184995605,A
-19.045147599609688,24.34160067590378,A
-21.413609304187176,47.76462315103759,A
-8.661981240573446,3.6792259481949685,A
-15.346442399570975,32.79111445683733,A
-19.34470721878731,28.157378853531604,A
-11.170170297265475,15.598172610945257,A
7.880583080493722,25.016741647162533,A
-8.465237686615879,33.499834246983454,A
-18.67832293769468,30.716403950933014,A
0.9744339317734241,22.280122652786293,A
-17.204300676240067,17.035325901000885,A
-25.054851785758608,40.78813775481603,A
-16.63782404215869,36.91332870936319,A
-18.394638299729912,46.47890469282672,A
-24.179791280534555,38.20684760640242,A
0.9370981162045826,22.355187380146763,A
-1.9603096079427775,24.562322103766533,A
-3.783712255851799,18.293302402140895,A
-19.411641953553136,29.521277028397858,A
-16.978582706139782,27.558204117614842,A
0.5068341206371265,24.873553290710205,A
-22.340628581336883,37.98085527440555,A
-2.0075287025085666,47.84227441124788,A
-13.109597443198,27.210028869699762,A
-21.37942461995386,38.81752864291609,A
-18.008217191996604,36.53193185600104,A
2.108842892634483,20.997228433514827,A
-13.48790114517846,33.640647417910316,A
0.5388883294516056,33.079452523044054,A
-3.0263983109881583,19.829591156042465,A
-2.3996647546432808,20.53302219230774,A
0.883917181249128,23.53789451511586,A
-14.018929608576364,44.281915940371306,A
13.72941551839996,19.34369748533133,A
-29.93996169609927,52.76486339101943,A
-22.748055138283465,23.777505065048814,A
-4.293927006580206,27.855202741768146,A
2.561566109334226,19.79286423453936,A
-7.687157874790353,33.53228560486526,A
-13.91038502818547,21.341509805482644,A
1.547763757878604,26.241030863777944,A
-4.392216722506458,27.732483366637144,A
12.851704175688091,25.04864982628629,A
-13.236495256471578,36.828522397658844,A
-23.98896057921272,11.265841313065039,A
-1.8327829523228996,22.219857097682862,A
-11.244932609141186,20.96313397629452,A
-3.3222595027439548,22.65977542857292,A
-3.708639393584609,21.01299895095618,A
-16.350700908579206,19.372362030209494,A
-9.2986052878604,46.91019249412185,A
-10.060644882408196,35.2322305988076,A
-2.627283186940324,26.598591853144992,A
0.9601141311330252,27.94625883331226,A
-10.114135829457652,12.654621879952522,A
-3.5427439825188927,36.206934167413166,A
-11.605518940947668,26.597454857879356,A
1.5710979422419307,12.796339199311316,A
-14.296105976094632,29.27844935602387,A
-7.565299123649494,35.10010033954597,A
-8.324118413702383,28.175031011436378,A
-14.835898069102331,25.309483502207858,A
-24.03533346735299,27.332234209546947,A
-11.539986536435462,34.06636098294571,A
-2.4552120154484767,33.65837505508395,A
-1.4816884583730818,18.010736867648866,A
1.4351487145664237,12.989839069562603,A
-16.32569546951219,41.69336811582768,A
-10.553926205281407,16.39492450532144,A
-12.69448711104145,19.94101835268654,A
-24.414135354757015,41.265214791609495,A
1.296231935219149,21.075353365555614,A
10.087615703708824,19.69803966208666,A
-9.930459674240533,33.76468067956236,A
-17.093575912007296,40.12715406999174,A
-20.302801064552234,39.370900190583214,A
-9.357063730475362,30.170124586581753,A
-16.886049717220462,49.75611743734793,A
-11.052803736559424,35.842564316341914,A
-11.858604644643364,38.2987797602167,A
-25.550735646991583,22.378471861961835,A
-10.901621945201759,23.896334886476655,A
3.428005823691196,16.837083755881803,A
-12.260837964921057,32.04172207342834,A
-5.19349541069851,26.474049100976842,A
8.413173227567967,23.715178421489064,A
9.136196658738136,18.77345670996645,A
-24.85911262236251,38.76106021983833,A
-29.372554851145885,20.080124258009256,A
-8.291843551811416,34.28857923124029,A
3.8503354380313866,27.999196205286754,A
-7.6961557436461,33.03023810790807,A
4.900404403706968,29.153101269200985,A
7.023623339615238,25.22292332229542,A
-26.07280240343765,29.772747124646898,A
-7.631161329403788,37.01064383648286,A
-9.990343591629566,25.359426381939784,A
-31.276974161885384,43.61906804438646,A
-32.83472561970554,43.02764106867417,A
-13.973195563509396,35.59680891456143,A
-6.129095033074456,19.259556337657862,A
-12.674546956650024,31.39299044193603,A
-16.986142101185628,34.30435775106184,A
-1.394770113760929,20.944391516945075,A
5.378866279420956,26.180080783543268,A
8.230845606697152,32.34727267229924,A
0.9843255414266547,9.905475089264279,A
6.03454995552552,25.063841105577918,A
5.6484950566595575,26.258218380346204,A
-2.2496760467922554,23.48531459696501,A
-3.097067234551968,19.77346173862527,A
-27.163727516239213,48.87137710662313,A
1.0008531893681063,21.350470366201776,A
-11.858718650865168,27.258569361708723,A
-15.614277161211012,35.00632829679927,A
-20.0559835830735,18.739259382012854,A
-14.367874245281513,30.004156362074017,A
-16.90890968962585,28.460008006086376,A
2.5606844740220307,31.420938523264578,A
-18.682428932210186,28.65021925339537,A
-12.256688529103505,26.533203737396494,A
-5.312181850716328,21.899875046458924,A
-7.20888827460756,31.072401885975612,A
-1.426870387723861,18.028879298409823,A
-16.916407130335955,31.465125043295075,A
-17.827574055671285,30.09871990255687,A
-15.506991551943692,29.909058925929877,A
-16.775226210391317,27.3770284999235,A
-3.8193097745105096,30.03486490077593,A
-6.159961385653293,33.15171451762534,A
-21.509818272820628,26.844396614932137,A
-14.231813747337847,18.826257220378793,A
1.1762878670875043,17.620769776756195,A
14.134738563351188,15.072825779094469,A
-4.7526478114684085,33.56448713825906,A
-19.375122916250398,32.37720812026049,A
-20.39971640151021,29.038011549374502,A
-18.878068203225848,33.72392524810571,A
-14.31720464140703,30.288957599013024,A
5.634334862667805,29.428583576797035,A
-11.46392321607117,27.915655234238507,A
13.263639292548223,14.551946569234318,A
-10.201407504057252,20.914874876379507,A
-10.78007627259961,35.90074248080168,A
-9.170295145818248,17.02951289643657,A
-18.24654000201673,30.523997374267264,A
-10.870591108672205,42.702720443144834,A
-13.518466547610052,34.003631345618075,A
-8.862836566807992,18.753487131477605,A
-2.7156936099425,16.47304164316794,A
-23.028926557600784,38.89491863570156,A
-21.240964752314454,26.315230692856417,A
-10.556693970845107,36.17660018802218,A
-17.467142258819514,35.04399029599061,A
-7.140809634091925,19.29942562302269,A
-22.13960971114443,34.31243812997311,A
-26.782863929246254,35.11017761051389,A
-25.100317906111243,33.12213567231919,A
-23.853979282695736,40.2567458445018,A
4.02744282418422,22.441951543637025,A
-12.782655361909761,39.65158449405366,A
9.414234280964475,30.690538088853575,A
-13.725448022497389,23.378665935474295,A
-9.040008929529247,30.95073589599997,A
-9.246598151188582,33.60154493422829,A
7.514948213770229,8.30881044956066,A
-1.598212931819031,27.671680571036223,A
3.4672360741123693,13.155449764342642,A
3.426481317450822,13.687901830844638,A
1.1432535021619064,45.34056430523847,A
-0.40039937959234173,32.159322579562215,A
-20.2100422660073,37.91861647795512,A
-4.812635100601013,27.776097396837105,A
-4.210236686661262,38.77422639612716,A
-43.48975277497663,27.994106715522765,A
5.911063799281992,25.028537599447063,A
3.3677652665760185,39.758169609944694,A
-17.788593319364047,33.807121615191036,A
-9.929368399573029,32.11553083218306,A
-5.265232479835202,13.469434597035331,A
-20.23870461320358,23.556997910987928,A
-10.515765714191534,36.9542802546614,A
-13.621670374802228,20.064535354511474,A
-34.563653891094724,24.116239613929746,A
-20.355254302481654,31.441497367122608,A
-11.159028604454694,33.81872561585396,A
13.106701615623866,10.7478707895179,A
-19.22865881965901,32.18295761147431,A
-20.462068594815037,58.194817825788114,A
-19.579183654252528,30.39751856534929,A
-7.712062094582226,42.98991284871157,A
-2.170612688240868,27.629464747688814,A
-6.465320836246643,33.18973005992345,A
0.24764224249209654,30.519854282397844,A
-1.2991760082456594,21.819124616779703,A
-17.784153362459616,33.764000221409425,A
-23.373697892749654,42.78986965174623,A
2.323200719478839,19.6045183951864,A
-11.705014707305077,35.30762937336186,A
-30.433658676789605,43.26176404955403,A
-29.47163275508374,48.47865874897282,A
-9.642146149851888,27.030407826647604,A
-15.229179676225524,33.74476366816544,A
-10.788093323243757,14.752628315955276,A
-13.86050052402869,29.603025351166693,A
-14.62396123370155,14.797119892238173,A
-18.628979096271372,34.473811867510484,A
-18.456533803962245,31.726280028462604,A
-14.265384244107999,23.60193032829583,A
-9.488353659072233,31.46398952287474,A
-10.778803100762893,22.635993810460725,A
-22.60545317599829,32.729327492544286,A
-8.856204460542617,42.69372149080675,A
-0.583453275141494,29.932246533620123,A
7.283975026045809,17.04280664774297,A
0.014961029370175183,27.631647553982276,A
8.635727387782428,24.59582595469081,A
1.6474074109774133,25.071184838227694,A
1.5120559552100001,22.00208247618077,A
-26.45257963811912,34.2677375078732,A
-3.9843395600995946,24.215715405921507,A
1.6990203694280055,18.613855088339406,A
-9.474725335248381,30.683520451821792,A
-30.995229631134418,32.49685376453347,A
-5.756029481657732,31.027685414785246,A
4.1325788776092125,26.95775745686867,A
-5.135011343184096,34.35565824280253,A
-27.13594474283902,34.22556777529459,A
0.526445192567417,5.90737703296389,A
-14.585842572741631,29.71281470518507,A
1.6012479055757005,12.641812293401362,A
1.496836454595094,33.1132583350712,A
0.8513082415270805,23.551400339822358,A
-4.074448959371774,31.988220410945843,A
-19.10193812264371,31.025194370640822,A
1.6611459345446402,28.31943184921439,A
-5.915647511911388,31.31200546034406,A
-10.969794231615282,33.68396802490124,A
7.799807062187135,31.828732025865946,A
1.0077276204321528,14.244474728860219,A
-18.605811998347374,23.731541013181552,A
-14.377650891104537,47.47743315793676,A
-13.668922958636058,29.586560902230392,A
-6.135049233249132,13.515362177112749,A
-11.6304450022751,32.964150670536014,A
-10.806141594926924,39.83391738194903,A
-19.154475847842455,43.27519509330979,A
-4.147631850693674,42.68958250946001,A
-14.768635550578779,19.92123673368723,A
-2.7474495069358182,25.664567347466164,A
-19.628402351589447,34.233500825786585,A
7.131069641726587,28.39371979505257,A
-6.881715397841108,35.198326570324475,A
1.479280304568995,28.69692115463237,A
-5.512686980659224,28.391965728899724,A
-16.228996741014264,27.063490857820618,A
-12.744043936400876,36.186708103119834,A
-16.447840819927453,26.755146223800743,A
2.2448961786818575,26.32837832723699,A
-11.492854004386091,27.222981670721076,A
-14.915939027513431,34.58759186767621,A
-8.453468998106002,18.19218811206992,A
-3.710302331957756,38.54797103954065,A
-7.884596870199699,18.863363830152487,A
-31.941722474215815,41.75867595365858,A
-12.1599943823919,28.23175148525503,A
-12.571904188863064,36.86520835736297,A
-1.6656649706452153,25.288741177341056,A
-16.705747768316343,29.20840628856036,A
0.7595042448079088,40.54365263605412,A
-23.18060221942246,39.279604922279056,A
-23.12219783349535,40.600055537912915,A
-13.473593100962638,30.144174986929805,A
-11.409036863682124,36.95737166772251,A
-21.88759475986819,38.1482054767347,A
-4.139636669215335,16.22356180776955,A
-5.25377390153692,26.686897301999394,A
-20.748019848294934,46.678538661008965,A
-14.314345599302346,23.664929505844537,A
10.367736670766604,17.4354970038665,A
-16.936047680401394,30.662471337122895,A
-15.633907779266572,41.205277666696226,A
-16.286099424043307,34.89303512849621,A
9.353899812795795,22.178576852155455,A
-17.241651882206206,29.980320733769307,A
-14.426106758094221,31.743855464627547,A
-10.420161950399258,42.72711090109139,A
-11.881976341890258,34.20565334710443,A
-4.913382377996325,24.205225839856396,A
12.503551409169468,12.561527272753075,A
-17.139818287513826,25.488058769327388,A
-13.238119594018624,56.809798710072805,A
-10.622668395056683,30.599393337148356,A
2.737773713927682,16.894147782307662,A
-15.49968210473564,40.052095268711604,A
-9.889462017037184,18.600889461861186,A
-15.935594569788211,41.869783479361814,A
-14.998285144544461,27.56113784592399,A
-40.47373477711271,35.85454037291964,A
-19.524757465679123,41.68252670313174,A
-7.347808620073962,29.491608952506777,A
-4.559255292765217,13.780382523778776,A
-22.42584294441686,36.99603716795187,A
-13.969554125294133,32.22958937788771,A
-9.194381086060286,25.09419128817107,A
-6.768217993808042,28.216973602389242,A
-3.190092140134915,22.218665181786427,A
-10.34695309465831,36.01878941194277,A
-6.6039235020291915,34.309564464847035,A
1.0331205221653903,29.934091980102643,A
4.244835569438429,30.47779531049121,A
-1.3871047668927226,18.855595020261354,A
0.03682485843522798,18.914704988720917,A
-22.612199878687246,41.17398581716684,A
-18.91998827876231,25.139302254207433,A
-17.541587793102856,30.700311321454404,A
-4.701054009824168,26.603200422531856,A
-7.208964487272786,18.943995474812418,A
-0.7063969982827452,29.972415026386404,A
3.897706872385669,36.30007398398438,A
-4.735540218054611,20.85819658331269,A
-21.97246631300265,28.73090772537885,A
-16.01208576255093,34.639110460829635,A
-4.314172922180064,40.52987705752274,A
-25.831525016318686,43.413473651002306,A
-13.754978875013709,30.207417351417345,A
-18.544556969410372,32.47796653531955,A
-8.298791529420537,37.500854743502174,A
-5.987307471940394,33.02269712693744,A
-11.089927198211853,17.26200185808659,A
-16.198436822336667,5.469003644612258,A
-1.5563128891456088,23.295455167755108,A
-13.986604130218854,38.94540251000892,A
-6.3600106825845915,29.041501732273566,A
-14.470313168203859,45.98570202448904,A
-7.903176571759033,28.55529686546898,A
-0.24813175831087975,35.765254278796604,A
-23.88751703491188,39.53308669178814,A
-2.47966633987612,27.23896413804779,A
-13.023055923012778,38.80113545818266,A
-15.871627930159399,24.466252467649205,A
-19.913550319452433,44.200047693298245,A
2.950408413844462,10.851985427471487,A
-10.896562681005676,11.994555496104915,A
8.036560735767345,-4.3374384373602055,A
-10.96403712732419,32.97188130086259,A
-19.056998946332094,32.55152187857413,A
-14.73998565596484,31.775417083667627,A
-24.320184185672538,32.012413905297215,A
-7.787474109828359,30.689981805333804,A
-11.794647186032261,41.73281972220051,A
-3.642742156493041,35.63049199179875,A
-6.036942383553299,21.464447699825577,A
-6.14042563349928,29.398055504688056,A
-5.909245870759931,30.386656910227877,A
-25.191985210183443,43.508760336306544,A
2.2650273599168127,27.199391266056843,A
-17.06046886650824,31.456784028169064,A
-6.934332110957236,27.47046206902199,A
-0.17278113821084418,21.77519809899569,A
-11.46891121187293,33.77503272917045,A
-21.992595513953766,44.051728832438,A
-11.823027636158216,32.28021147858381,A
-31.95350967738368,23.929403363522614,A
-10.139709725452903,30.600102564239638,A
-12.548131394146854,30.267507479177127,A
9.499333232466988,11.071939961670672,A
-2.398543214884069,17.196722806032582,A
-3.240137616745667,21.73038275370608,A
-0.4350501206958537,35.61554705622316,A
-13.049774958942733,43.103890588494906,A
8.013490593306724,20.956269885600243,A
25.033139448902823,13.864939596989952,A
-4.928930171252722,42.01621248044817,A
-21.408298196139256,44.34700074014393,A
-16.91905884147321,33.16909267709067,A
-12.605739546843415,26.528910241159412,A
-10.505092581940366,15.064792384761528,A
-22.668203791219934,41.60528112653865,A
-3.9435515434165733,16.170436373562318,A
-32.73202892503075,25.28350711303941,A
-7.329643501436888,21.815206484752146,A
-19.139732670178045,25.570999853129173,A
-24.26079189637307,51.00368754286638,A
-15.267858178343054,27.580778858763633,A
-34.32339204964423,34.10863703589292,A
-33.92968657335461,50.37488388016476,A
-16.51213314244924,34.05303402261752,A
-5.13900730674072,41.45228729596425,A
-32.00700185491095,46.95367876081979,A
-20.323423046253264,26.33606530615356,A
-11.822006451093849,24.448663723626996,A
-6.556747619758592,26.56757254586935,A
-31.464211512728696,30.386724383982813,A
-25.68459028990818,43.6127224404443,A
-29.652290746164596,36.04737581013439,A
-4.812083059413894,26.684663634229228,A
-12.98704053132081,35.769711452876074,A
4.463896121288526,29.38944158682525,A
-5.11435091822303,37.15664478115314,A
-9.912948218101223,21.09440586910027,A
-5.0216333154572705,16.50063187577035,A
-9.855355662553746,22.940558019256557,A
-20.017741044011018,18.470806939549533,A
7.7941705169754485,22.865943821093545,A
-28.595112689104564,33.44814917674034,A
-20.35608171627525,31.730729259284786,A
-15.429985321128616,31.52515527540868,A
6.521193769881819,16.722393733155137,A
-1.5704753108863319,12.41766647241835,A
-7.5819293092865685,34.49961898257862,A
-10.208467792293606,29.41124910664009,A
-11.945469843353916,38.816659390634996,A
-15.068901139428672,41.08492670180229,A
8.778347029353679,28.202817440836156,A
-13.302739075452102,17.219166933607546,A
-15.18365901315671,34.956985383612135,A
-26.707599066149555,38.277408937133174,A
-8.97327167053365,26.186684751989674,A
-2.6353774215142467,30.99753737826472,A
-5.87037828401817,31.073542777737952,A
-0.0197801232885908,15.587649233525605,A
-12.988895970418415,31.274047361562737,A
-34.25357544129338,53.02505459417806,A
-1.980689586049568,30.825282346528937,A
-1.0216464808305634,28.46067887880552,A
2.552864679922381,24.800498452554383,A
-23.421050872927953,29.299759860576124,A
-16.655855058275296,19.042759290400127,A
-2.6725022508131024,24.01742733464467,A
0.20984550814279146,40.69871053927487,A
-9.990250333868442,38.81899454704265,A
-26.96299412950168,50.66078446411198,A
-22.06550406679404,47.581634972619646,A
3.0219343720764673,24.18351443346047,A
-16.9698858530531,34.75324748588044,A
2.6535255418481665,20.725719369010868,A
0.36766305273093636,9.743024556891406,A
-28.224394222676583,44.57692305465177,A
-20.9973812062024,28.65205148146984,A
-7.0306689085587974,22.006871511924356,A
-13.183386794649069,26.33818954788876,A
-9.01706136166364,14.096708842212246,A
-12.848466519551483,25.63992267006174,A
-4.832833073689512,25.83099911355032,A
-9.149013912330354,33.693114849075954,A
-7.809337307705098,23.634542397419516,A
2.378733952200335,30.20709864513809,A
-20.865944010019795,33.148173114838684,A
-16.055064959999356,32.094549267192924,A
-37.04829900701735,40.41259641562671,A
-4.442680208910598,41.33120597558679,A
-5.825414786018434,18.672489773076013,A
-10.964678394145347,25.322306929107512,A
-22.369007244627298,34.694001714616796,A
2.271449162043096,31.2317254864826,A
-10.885544961079242,26.09688880153592,A
-7.726255108953648,30.272588591077884,A
-7.532116580794102,38.23467269712683,A
-4.010689378678876,22.637288781945266,A
0.5045001468822434,27.894552214557596,A
2.3640007037705093,27.746389749797846,A
-6.738316180250187,24.06109434190696,A
-1.5363704895253907,36.77119652449029,A
-20.53043129545108,35.13778887227648,A
-11.833651557996385,21.378978048457103,A
3.2109602673505346,29.761637495621116,A
-7.719130120833931,32.7081424184415,A
-19.25404254442892,28.799239020845715,A
-11.904350343481186,17.64086239863849,A
-15.27247530069743,39.695108269914016,A
-2.435439850093762,21.731853910529647,A
13.462850551225706,27.740330086155776,A
-30.327778695405993,31.0026571711549,A
-6.477383968016245,28.165059372920982,A
-5.277403982133841,40.36041611959706,A
5.420995797773109,21.052620290982503,A
-6.130899650718732,44.24155131093651,A
-17.038706361819052,26.863213722182383,A
-4.158876119839441,41.22218863528536,A
-20.286562825672398,46.88612352499125,A
15.721349839367871,24.84132266265823,A
-13.398907607237406,28.847293315681874,A
-22.587459188221292,35.80130803121435,A
-1.9600851880371923,25.04820482177129,A
-10.713201868127221,16.935697169585712,A
1.0887862047808934,23.56577502452835,A
3.470260562878833,13.120061540454984,A
2.0408314646049206,15.28419568497817,A
-11.499492701752763,27.866307539515336,A
-17.62617612880033,42.75660997891609,A
-10.308876577255754,17.02023320995494,A
-10.538598829517287,38.62577179117331,A
-14.994046343348515,24.601703357344636,A
-9.874883594531529,18.510398695204728,A
-5.880724403471843,15.133260370978668,A
-13.59511358911239,32.21525723120767,A
13.15261777904611,14.856497676631106,A
-6.094812771925344,24.647157904684168,A
-12.14502171565795,22.28500437519474,A
-23.899844434863077,42.29769980099061,A
9.582534187697672,18.897883407426704,A
0.559138037080972,29.467280050731308,A
2.269915480628466,22.285990740726756,A
-20.55312998506291,42.23835941684179,A
-12.124984171617006,33.46936884558613,A
-4.363062933132373,30.969849848927673,A
1.1128916555228567,37.665943072102806,A
-16.044359514423324,34.9816258656438,A
2.7553254084186793,14.045535602668162,A
-4.717721448785214,28.193640864592904,A
-11.26442502150717,32.13238990027027,A
-10.11597344897188,27.56109309559872,A
-26.558544522578753,37.19186619187195,A
-2.9606672320290723,51.01341807307208,A
-16.4356091175774,29.72849246410003,A
-11.404159378546632,29.474560993716853,A
-21.145331291719074,42.36804478864697,A
-10.21676985604318,19.174481166898353,A
